lsoa_code,prediction_score,officers_assigned
E01003524,0.8009503483772278,8
E01003520,1.019065260887146,10
E01003523,1.092050313949585,10
E01003526,0.7761262655258179,7
E01003487,0.2460905760526657,8
E01003479,0.47078120708465576,15
E01003483,0.4495082497596741,14
E01003480,0.5769970417022705,18
E01003485,0.3802585303783417,12
E01003484,0.15117932856082916,4
E01003486,0.38378944993019104,12
E01003513,0.4009785056114197,13
E01003546,0.6137179136276245,15
E01003550,0.6038826107978821,15
E01003544,0.7786006331443787,19
E01003547,0.5670857429504395,14
E01003545,0.5445530414581299,13
E01003543,0.8214876651763916,20
E01003615,0.75208979845047,24
E01003548,0.5951915979385376,19
E01003549,0.7759072780609131,24
E01003616,0.9964547753334045,31
E01034208,0.8957688212394714,71
E01033584,0.363357812166214,28
E01003502,1.7261943817138672,55
E01003503,1.3697909116744995,44
E01000463,0.1438310146331787,4
E01000342,0.3587685227394104,11
E01000345,0.30263251066207886,9
E01000340,0.18507501482963562,5
E01000344,0.48999330401420593,15
E01000343,0.5283361673355103,16
E01000339,0.11314234882593155,3
E01000413,0.4030283987522125,12
E01000341,0.4168175160884857,12
E01000460,0.27166685461997986,8
E01000373,0.3348746597766876,6
E01000367,0.5257177948951721,10
E01000403,1.5488357543945312,30
E01000402,0.41511350870132446,8
E01000406,0.4779335558414459,9
E01000407,0.6099583506584167,11
E01000404,0.6487895250320435,12
E01000405,0.5455038547515869,10
E01000421,0.31802985072135925,9
E01000451,0.35703518986701965,10
E01000419,0.4091636836528778,12
E01000359,0.5297382473945618,16
E01000436,0.29779788851737976,9
E01000452,0.366069495677948,11
E01000420,0.42136532068252563,12
E01000450,0.5472727417945862,16
E01000455,0.4742574691772461,13
E01000398,0.3689024746417999,10
E01000395,0.36209407448768616,10
E01000401,0.520136833190918,14
E01000396,0.15300363302230835,4
E01000400,0.33581772446632385,9
E01000456,0.37484210729599,10
E01000399,0.5935605764389038,16
E01000454,0.3798408508300781,10
E01000389,0.4811030626296997,8
E01000394,0.47517433762550354,8
E01000363,0.448912650346756,8
E01000361,0.5141927003860474,9
E01000357,0.3654315173625946,6
E01000358,0.3369974195957184,6
E01000453,0.40303871035575867,7
E01000390,0.4041118919849396,7
E01000354,0.3122764527797699,5
E01000366,0.4134882390499115,7
E01000356,1.3897038698196411,25
E01000457,1.195300817489624,29
E01000382,0.32494041323661804,7
E01000459,0.5134578347206116,12
E01000384,0.2785382568836212,6
E01000458,0.45503878593444824,11
E01000462,0.8964471220970154,21
E01000387,0.4206777513027191,10
E01000377,0.34339722990989685,13
E01000375,0.4098266065120697,16
E01000331,0.47319552302360535,18
E01000328,0.3368060290813446,13
E01000379,0.4475712180137634,17
E01000380,0.5036746263504028,20
E01000422,0.22968727350234985,7
E01000464,0.08183779567480087,2
E01000416,1.0097463130950928,33
E01000467,0.28170350193977356,9
E01000465,0.26568010449409485,8
E01000468,0.48623359203338623,16
E01000470,0.6465838551521301,21
E01000426,0.3605313301086426,16
E01000424,0.7004056572914124,32
E01000427,0.4385048449039459,20
E01000425,0.3374933898448944,15
E01000423,0.33518606424331665,15
E01000441,0.39886853098869324,15
E01000438,0.4814227223396301,19
E01000372,0.30945295095443726,12
E01000437,0.3008832037448883,12
E01000440,0.3050941228866577,12
E01000442,0.23148229718208313,9
E01000439,0.47673848271369934,19
E01033790,0.39755547046661377,13
E01000431,0.7209956049919128,23
E01000429,0.5859572887420654,19
E01000435,0.4671744406223297,15
E01000433,0.8451617956161499,28
E01000333,0.7079328298568726,24
E01000338,0.5776203870773315,20
E01000332,0.37313589453697205,12
E01000334,0.24253101646900177,8
E01000336,0.6485258936882019,22
E01000337,0.3274555206298828,11
E01000409,0.3122614324092865,5
E01000411,0.21081972122192383,3
E01000391,0.45028308033943176,8
E01000412,0.37429508566856384,7
E01000415,0.2763834297657013,5
E01000388,0.7935807704925537,14
E01000393,0.47129639983177185,8
E01000392,0.9694377779960632,18
E01000410,0.49481090903282166,9
E01000414,0.9913105964660645,18
E01000330,0.38363128900527954,6
E01000355,0.35579654574394226,6
E01000365,0.3933713138103485,7
E01000362,1.3675163984298706,24
E01000360,1.7948477268218994,32
E01000353,0.3389538824558258,6
E01000327,0.3432568311691284,6
E01000364,0.3021707534790039,5
E01000329,0.31144699454307556,5
E01000348,0.2958658039569855,7
E01000446,0.3217427134513855,8
E01000346,0.4808277189731598,12
E01000461,0.3719472885131836,9
E01000352,0.493098646402359,12
E01000349,0.37852686643600464,9
E01000351,0.2963036596775055,7
E01000443,0.48289093375205994,12
E01000347,0.31938254833221436,8
E01000350,0.3845672309398651,10
E01000368,0.24850936233997345,12
E01000369,0.4340361952781677,21
E01000325,0.4584047794342041,23
E01000370,0.28989681601524353,14
E01000371,0.35853061079978943,18
E01000326,0.19450092315673828,9
E01000449,0.3086479902267456,34
E01000445,0.3804861307144165,42
E01000448,0.21446247398853302,23
E01004031,1.7139413356781006,24
E01004060,0.7468690276145935,10
E01004032,0.6095810532569885,8
E01004036,0.6954066157341003,9
E01003986,0.930355966091156,13
E01004029,0.6807572245597839,9
E01004030,0.8530068397521973,11
E01004033,0.9097576141357422,12
E01003958,0.420872300863266,13
E01003950,0.6893519759178162,21
E01003957,0.4566986858844757,14
E01003949,0.8003288507461548,24
E01004018,0.8531759977340698,26
E01032646,1.7517402172088623,14
E01003979,2.4202964305877686,19
E01003981,2.340296745300293,19
E01003976,1.7880773544311523,14
E01032803,1.5891001224517822,13
E01033884,2.2181403636932373,18
E01004035,0.8843136429786682,11
E01032637,0.5119869709014893,6
E01004023,0.5767606496810913,7
E01032640,0.9196565747261047,11
E01033871,1.0432806015014648,13
E01004024,1.035696268081665,13
E01032834,0.7548327445983887,9
E01032638,0.3896481394767761,4
E01004028,0.9384319186210632,11
E01004034,0.8109322786331177,10
E01003922,0.8401174545288086,13
E01003918,0.965872585773468,15
E01003919,0.6429353356361389,10
E01003920,0.7392562627792358,11
E01003925,0.5119084715843201,8
E01003921,1.271470546722412,19
E01003923,0.7658722400665283,11
E01003924,0.6511902809143066,10
E01004001,0.914908230304718,13
E01004000,0.5895304679870605,8
E01004006,0.8608095049858093,12
E01004004,0.7963965535163879,11
E01004005,2.0412354469299316,29
E01004003,0.894717276096344,12
E01003984,0.848117470741272,12
E01033881,2.904797077178955,24
E01003971,0.9883101582527161,8
E01003973,1.5673766136169434,13
E01033879,1.1458916664123535,9
E01003969,2.44809889793396,20
E01003966,1.4745291471481323,12
E01003972,1.2067219018936157,10
E01004013,0.9320101737976074,12
E01004014,0.7253388166427612,9
E01004012,1.2646681070327759,17
E01004011,0.8238772749900818,11
E01004007,0.5361774563789368,7
E01033882,0.8572174310684204,11
E01004010,1.1811591386795044,15
E01004008,1.0664796829223633,14
E01004054,0.7602592706680298,16
E01004057,1.551438570022583,33
E01004055,0.5230891704559326,11
E01004056,0.811933696269989,17
E01004053,0.9325386881828308,20
E01003937,1.312259554862976,10
E01033873,1.6740810871124268,13
E01003941,1.5986049175262451,13
E01003940,1.4436348676681519,11
E01003939,2.2052457332611084,18
E01003943,0.6392771005630493,5
E01003936,1.5335967540740967,12
E01003942,0.8975754380226135,7
E01003938,0.7687814831733704,6
E01032584,1.108306646347046,22
E01003932,0.9247915148735046,19
E01003930,1.6763397455215454,34
E01003933,1.118909478187561,23
E01003946,0.7935197353363037,20
E01003945,1.325042963027954,34
E01003947,0.3013399839401245,7
E01003948,1.3943102359771729,36
E01004063,1.1517884731292725,8
E01004068,1.5963836908340454,11
E01004052,1.480488896369934,10
E01004067,2.7147140502929688,19
E01004065,0.5733758211135864,4
E01004064,1.1375248432159424,8
E01004062,2.8369126319885254,20
E01004066,0.5899553298950195,4
E01004061,1.2067158222198486,8
E01004046,0.49786415696144104,3
E01003926,0.7415371537208557,8
E01003998,0.5134541988372803,6
E01003999,0.6453180313110352,7
E01003992,0.4759218394756317,5
E01003997,1.3812472820281982,16
E01032639,0.7806329131126404,9
E01003993,0.49186503887176514,5
E01003995,0.9635528326034546,11
E01003991,0.6624283790588379,8
E01003994,1.5860410928726196,19
E01003929,4.76378059387207,34
E01032583,2.6674325466156006,19
E01003935,1.3525651693344116,9
E01033867,1.9082697629928589,13
E01003934,3.1483256816864014,22
E01004072,0.6634812951087952,13
E01004075,0.9845430850982666,20
E01004073,0.4981165826320648,10
E01004070,1.0208139419555664,21
E01004074,1.627886414527893,33
E01004021,1.2268403768539429,22
E01003953,1.0521011352539062,19
E01003952,0.827960193157196,15
E01003954,0.43747445940971375,8
E01003955,0.5910000205039978,10
E01003956,0.7678942084312439,14
E01004071,0.5105909705162048,9
E01004049,0.4146844148635864,16
E01004045,0.4730619192123413,18
E01004051,0.694659948348999,27
E01004047,0.42822399735450745,17
E01004050,0.5005136132240295,19
E01003983,0.44185006618499756,10
E01003990,0.9328654408454895,22
E01003987,1.1668856143951416,28
E01004041,0.6499481201171875,15
E01004040,0.9443650245666504,22
E01003915,0.940210223197937,11
E01003911,0.8647909164428711,10
E01003914,1.2461990118026733,15
E01003913,2.082771062850952,26
E01003912,0.3231108784675598,4
E01003916,1.503010630607605,19
E01003917,0.9121929407119751,11
E01004038,1.04351007938385,10
E01004044,0.6925379633903503,6
E01004043,0.9026817083358765,8
E01003977,1.0497263669967651,10
E01004042,1.1603577136993408,11
E01004039,0.6510128974914551,6
E01004037,0.9402604103088379,9
E01033872,1.2046771049499512,11
E01003975,0.6227776408195496,6
E01003980,1.845731258392334,18
E01033877,1.2758818864822388,19
E01003963,0.5543308854103088,8
E01003961,2.0517029762268066,31
E01032719,0.7549726963043213,11
E01003960,1.805024266242981,28
E01004019,0.6761165261268616,51
E01004017,0.631412923336029,48
E01000756,0.5261467099189758,11
E01000757,0.37824979424476624,8
E01000754,0.6324841380119324,14
E01000758,0.4925059974193573,11
E01000753,0.6001459360122681,13
E01000682,0.5060298442840576,11
E01000750,0.3467036485671997,7
E01000755,0.42608365416526794,9
E01000681,0.5101010203361511,11
E01000812,0.2835627794265747,6
E01000811,0.5733519196510315,12
E01000813,0.5276049971580505,11
E01000807,0.6700758337974548,14
E01000814,0.6000885963439941,13
E01000809,0.37910202145576477,8
E01000810,0.491406112909317,10
E01000808,0.3649381399154663,8
E01000815,0.5920619368553162,13
E01000651,0.4754869341850281,6
E01000647,0.5242400765419006,7
E01000649,0.8833994269371033,12
E01000653,0.5393099188804626,7
E01000820,0.5717911124229431,8
E01000648,0.4309743642807007,6
E01000650,0.8997851014137268,12
E01000645,0.7543800473213196,10
E01000652,0.5958377122879028,8
E01000646,0.4828754663467407,6
E01000825,0.9216594099998474,13
E01032570,0.5651454925537109,36
E01000655,0.534385621547699,34
E01000657,0.46023449301719666,29
E01000840,0.34957587718963623,8
E01000839,0.30357420444488525,7
E01000841,0.4272519648075104,10
E01000835,1.0099554061889648,24
E01000837,0.5161829590797424,12
E01000838,0.42018619179725647,10
E01000834,0.14436352252960205,3
E01000836,0.31797903776168823,7
E01000833,0.7093622088432312,16
E01000687,0.7289806008338928,23
E01000684,0.6853539347648621,22
E01000688,0.37648385763168335,12
E01000683,0.5853636860847473,19
E01000686,0.30433955788612366,9
E01000795,0.3897645175457001,12
E01000677,0.7257649302482605,13
E01000831,0.6425454020500183,11
E01000826,0.289642870426178,5
E01000827,0.6435561776161194,11
E01000673,0.7512971758842468,13
E01000829,0.6514397859573364,11
E01000828,0.5813699960708618,10
E01000830,0.4436108469963074,7
E01000717,0.8353277444839478,15
E01000706,0.4660859704017639,9
E01000708,0.5683668851852417,11
E01000705,0.44238096475601196,9
E01000700,0.33867380023002625,6
E01000709,0.558618426322937,11
E01000699,0.42738062143325806,8
E01000704,0.4852638840675354,9
E01000701,0.3350251317024231,6
E01000703,0.5830811858177185,11
E01000707,0.42476406693458557,8
E01000702,0.27848997712135315,5
E01000819,0.6913314461708069,14
E01000816,0.4932638704776764,10
E01032562,0.371232271194458,7
E01032563,0.7843334674835205,16
E01000824,1.232746958732605,26
E01000823,0.7860803008079529,16
E01000822,0.32607904076576233,6
E01000667,0.30689600110054016,8
E01000663,0.2152959257364273,6
E01000669,0.5284732580184937,15
E01000662,0.5271769165992737,15
E01000679,0.3805025815963745,11
E01000661,1.0299136638641357,30
E01000665,0.4276309311389923,12
E01000778,0.5032211542129517,10
E01000774,0.497698575258255,10
E01000772,1.0888383388519287,22
E01000770,0.7089182138442993,14
E01000771,0.34414908289909363,7
E01032568,0.37294843792915344,7
E01000773,0.7885838747024536,16
E01000777,0.5989721417427063,12
E01000738,1.0976264476776123,16
E01000737,0.6898903846740723,10
E01000731,0.5175060033798218,7
E01000735,0.6342821717262268,9
E01000739,0.5100492835044861,7
E01000729,0.5100567936897278,7
E01000719,1.8344420194625854,27
E01000730,0.4762476682662964,7
E01000736,0.45148590207099915,6
E01000780,0.5456559062004089,19
E01000784,0.3282850980758667,11
E01000785,0.46974611282348633,16
E01000782,0.5904439687728882,20
E01000781,0.48771563172340393,16
E01000783,0.4485072195529938,15
E01000790,2.072730779647827,40
E01000786,0.567537784576416,11
E01000794,0.3259377181529999,6
E01000788,0.5072050094604492,9
E01000789,0.5116039514541626,10
E01000791,0.3730398118495941,7
E01000792,0.3572820723056793,7
E01000793,0.37574437260627747,7
E01000672,0.43577003479003906,6
E01034386,1.061445713043213,16
E01000674,0.6412715911865234,9
E01000671,0.6365280747413635,9
E01000762,0.3702820837497711,5
E01000670,0.7600310444831848,11
E01000676,1.8477632999420166,28
E01000678,0.7921103239059448,12
E01000690,0.35955384373664856,8
E01000694,0.8625059723854065,19
E01000691,0.5627111792564392,12
E01000695,0.4414057731628418,9
E01000692,1.148414969444275,25
E01000697,1.0839284658432007,24
E01000722,1.3161760568618774,20
E01000726,0.39698681235313416,6
E01000725,0.7460278868675232,11
E01000787,0.4529372453689575,7
E01000721,0.5856525301933289,9
E01000727,0.557823896408081,8
E01000732,0.4402896761894226,6
E01000733,0.42730075120925903,6
E01000724,0.7552142143249512,11
E01000734,0.3234657347202301,5
E01000723,0.3505614399909973,5
E01000744,0.5222102999687195,13
E01000741,0.5765378475189209,14
E01000743,1.3482130765914917,34
E01000746,0.8669344186782837,22
E01000742,0.6165832281112671,15
E01000716,0.6839852929115295,7
E01000710,1.8727891445159912,19
E01000714,2.309403657913208,24
E01000711,0.8871245980262756,9
E01000715,0.5833807587623596,6
E01000718,0.9326434135437012,9
E01000713,0.9519899487495422,9
E01000712,1.3595030307769775,14
E01000798,0.6059943437576294,6
E01000797,1.2825130224227905,13
E01000806,0.615360677242279,6
E01000799,1.360732913017273,14
E01000805,0.6769952178001404,7
E01000745,0.6702251434326172,7
E01000802,0.739325225353241,7
E01000800,0.8856218457221985,9
E01000801,0.6735670566558838,7
E01000796,0.5419588685035706,5
E01000804,0.9741799831390381,10
E01000803,0.5471239686012268,5
E01000766,0.3703688383102417,17
E01000761,0.2921614646911621,14
E01000768,0.373076856136322,18
E01000764,0.35109323263168335,16
E01000767,0.09367398917675018,4
E01000760,0.5901645421981812,28
E01004305,1.0777742862701416,16
E01004302,0.5965256094932556,8
E01004298,0.50031578540802,7
E01004304,0.829205334186554,12
E01032769,1.7010328769683838,25
E01004303,0.9953243732452393,14
E01004300,0.6578495502471924,9
E01004301,0.3309592008590698,4
E01004200,0.6656067371368408,4
E01004202,1.444408893585205,10
E01004211,1.976585030555725,14
E01004203,1.419100284576416,10
E01004204,0.7841550707817078,5
E01035661,1.9558554887771606,14
E01004212,2.055940866470337,14
E01004198,0.8014712929725647,5
E01004206,2.199070453643799,15
E01004199,0.5478283762931824,3
E01004287,0.8765811324119568,15
E01004323,0.8000654578208923,14
E01004283,0.8211878538131714,14
E01004322,1.274426817893982,22
E01004288,0.35598719120025635,6
E01004324,0.6689699292182922,11
E01004289,0.9136264324188232,15
E01004306,3.186696767807007,23
E01004307,3.8736021518707275,29
E01004205,1.2788293361663818,9
E01004309,2.0977447032928467,15
E01004310,1.5225893259048462,11
E01004308,1.3722953796386719,10
E01004326,2.5780467987060547,18
E01004321,1.4504938125610352,10
E01004295,1.9312182664871216,13
E01004319,0.7829926609992981,5
E01035689,1.163398265838623,8
E01032767,2.511874198913574,18
E01035687,2.559828042984009,18
E01035697,0.950385332107544,6
E01004233,0.5588342547416687,11
E01004228,0.6682762503623962,13
E01004231,0.6736606955528259,13
E01004232,1.4987988471984863,29
E01004230,0.8916299343109131,17
E01004229,0.7852238416671753,15
E01004257,0.5749640464782715,24
E01004219,1.1058599948883057,46
E01004256,0.7101190090179443,29
E01004247,1.7967599630355835,19
E01004248,0.8740057349205017,9
E01035678,1.1996021270751953,13
E01004244,1.9931265115737915,21
E01004245,0.9571871161460876,10
E01004243,0.5026974081993103,5
E01035685,0.6232591271400452,6
E01004249,1.1558666229248047,12
E01004255,0.6688164472579956,26
E01032768,0.755893349647522,30
E01004258,1.0572868585586548,42
E01004241,0.5040407180786133,17
E01035666,0.6177344918251038,21
E01004240,0.6089823246002197,21
E01035672,1.119636058807373,39
E01004281,0.5068262815475464,12
E01004274,0.6805832982063293,16
E01004276,0.5948029160499573,14
E01004275,0.6027602553367615,14
E01004218,0.5725034475326538,13
E01032783,0.49577078223228455,11
E01004217,0.7552325129508972,17
E01032787,1.2750581502914429,9
E01004260,1.1586699485778809,8
E01004209,0.7494412660598755,5
E01004266,0.564696192741394,4
E01004201,0.581250786781311,4
E01032786,0.578014075756073,4
E01004259,0.9862082004547119,7
E01035670,3.484865427017212,25
E01004208,2.5513927936553955,18
E01004263,0.4692297577857971,3
E01004207,0.7418592572212219,5
E01032785,0.6327146291732788,4
E01035695,0.33244580030441284,2
E01004271,1.2933318614959717,10
E01035694,1.3160042762756348,11
E01035675,1.0026320219039917,8
E01004272,0.9212576150894165,7
E01035690,3.034059524536133,25
E01035676,0.7228309512138367,6
E01004251,1.4875051975250244,12
E01004270,1.8301421403884888,15
E01004280,0.7982000112533569,11
E01032772,1.8969104290008545,28
E01032781,0.702833890914917,10
E01032774,1.2905510663986206,19
E01035699,0.9115768074989319,13
E01032770,1.0684367418289185,16
E01004216,0.4032019376754761,15
E01004221,1.2782353162765503,49
E01004214,0.3555743396282196,13
E01035705,0.5432671308517456,21
E01032765,0.7552863955497742,21
E01004226,0.9294030666351318,26
E01032784,0.2669968605041504,7
E01035663,0.6891470551490784,19
E01004222,0.8530764579772949,24
E01004239,1.1242567300796509,25
E01004268,0.3213382661342621,7
E01004267,1.2283841371536255,27
E01004236,0.7332797646522522,16
E01004235,0.5310013294219971,11
E01004237,0.49663498997688293,11
E01004313,2.0998857021331787,20
E01004316,1.188671350479126,11
E01035664,2.0157926082611084,19
E01004312,0.41458192467689514,4
E01004311,1.4384620189666748,14
E01004315,1.3546464443206787,13
E01035668,1.5851702690124512,15
E01004286,1.4479111433029175,28
E01004290,1.574621558189392,30
E01035683,0.8025891184806824,15
E01035680,0.8366064429283142,16
E01004264,0.44499802589416504,8
E01004293,2.0745017528533936,41
E01004297,0.9799529910087585,19
E01004291,1.978324055671692,39
E01004374,0.4277080297470093,9
E01004369,0.4901283085346222,11
E01004370,0.5699511170387268,13
E01004372,0.43788909912109375,10
E01004373,0.6842018365859985,15
E01004376,0.540318489074707,12
E01004371,0.3251263499259949,7
E01004375,0.8253461718559265,19
E01004412,0.7495462894439697,9
E01004405,0.7831916213035583,9
E01004407,0.9034059047698975,11
E01004406,0.6081069111824036,7
E01004408,0.8578056693077087,10
E01004410,1.6228082180023193,20
E01004411,1.094678521156311,13
E01004409,1.3612011671066284,17
E01004457,0.6766754388809204,15
E01004460,1.9188514947891235,43
E01004459,0.2933387756347656,6
E01004462,0.4578746557235718,10
E01004458,0.5056915879249573,11
E01004463,0.6056888103485107,13
E01004434,0.5953487157821655,11
E01004428,0.49103280901908875,9
E01004430,2.6386876106262207,50
E01004432,0.8165755867958069,15
E01004435,0.7289708256721497,13
E01004441,0.4967985451221466,7
E01004437,0.6012794375419617,9
E01004439,0.6681129336357117,10
E01004440,0.7163376808166504,11
E01004438,2.5891408920288086,41
E01004442,0.6326669454574585,10
E01004436,0.5883110761642456,9
E01004337,0.7175410389900208,16
E01004339,0.48548439145088196,10
E01004341,1.3575778007507324,30
E01004338,0.3429301381111145,7
E01004340,1.1056028604507446,24
E01004336,0.4471118152141571,10
E01004443,0.860788881778717,42
E01004449,0.5330393314361572,26
E01004447,0.24620437622070312,12
E01004445,0.3800247311592102,18
E01004361,0.5512471199035645,8
E01004356,0.6413571238517761,9
E01004452,1.0513575077056885,16
E01004450,0.7326638102531433,11
E01004456,0.5770031809806824,8
E01004454,0.48979121446609497,7
E01004455,1.019716501235962,15
E01004453,0.7598368525505066,11
E01004451,0.6376969218254089,9
E01004330,0.42066848278045654,8
E01004328,0.7520861029624939,14
E01004329,0.45796823501586914,8
E01004331,0.474341481924057,9
E01004327,0.6367380619049072,12
E01004332,0.4353522062301636,8
E01004333,0.5926538109779358,11
E01004334,0.7881119251251221,15
E01004335,0.6176903247833252,11
E01004390,0.5180712938308716,13
E01004385,0.627862811088562,15
E01004384,0.6051322817802429,15
E01004389,0.6147568821907043,15
E01004386,0.6309351921081543,15
E01004388,0.6356526017189026,15
E01004387,0.341773122549057,8
E01004363,0.6631349921226501,14
E01004368,0.6313542723655701,13
E01004365,0.6137436032295227,13
E01034488,0.5866671800613403,12
E01004366,0.9903055429458618,21
E01004364,0.6857422590255737,14
E01004367,0.4494636058807373,9
E01004358,0.8005312085151672,28
E01004359,0.30532360076904297,11
E01004357,0.609208881855011,22
E01004360,0.34727272391319275,12
E01004355,0.701628565788269,25
E01004392,2.021685838699341,27
E01004396,0.5425574779510498,7
E01004397,3.012237071990967,40
E01004444,1.8167191743850708,24
E01004346,0.9941174983978271,22
E01004348,1.0484764575958252,24
E01004345,0.6544346809387207,15
E01004347,0.6899394989013672,15
E01004342,0.9709574580192566,22
E01004393,0.5694486498832703,38
E01004394,0.42144912481307983,28
E01004446,0.49371564388275146,33
E01004419,1.3611228466033936,24
E01004418,0.38148900866508484,6
E01004417,0.6673299074172974,12
E01004413,0.784801185131073,14
E01004414,0.6816000938415527,12
E01004415,0.3699149489402771,6
E01004416,1.2550300359725952,22
E01004354,1.3717154264450073,36
E01004349,0.5203983187675476,13
E01004350,0.8469505906105042,22
E01004351,0.4516139030456543,11
E01004353,0.6136061549186707,16
E01004425,0.6409478783607483,13
E01004426,0.45440131425857544,9
E01004424,1.1776307821273804,24
E01004421,0.477229505777359,9
E01004420,1.631321907043457,33
E01004423,0.49737146496772766,10
E01004383,0.5733559727668762,18
E01004380,0.4352658689022064,13
E01004379,0.7737643718719482,24
E01004382,0.18269000947475433,5
E01004343,0.4589088559150696,14
E01004381,0.7205513715744019,22
E01004470,1.0039410591125488,22
E01004467,1.089318037033081,24
E01004464,0.9183672666549683,20
E01004465,0.4995012581348419,11
E01004471,0.5546038150787354,12
E01004466,0.3195257782936096,7
E01004402,0.5398621559143066,14
E01004404,0.6793749928474426,18
E01004403,1.0375303030014038,28
E01004398,0.6510934233665466,18
E01004400,0.7033846378326416,19
E01004469,1.0214340686798096,64
E01004378,0.5564665794372559,35
E01032512,1.437667965888977,20
E01004760,1.0038567781448364,14
E01004754,1.1609470844268799,16
E01004755,1.820433497428894,26
E01032513,0.6139954924583435,8
E01004757,0.8440538048744202,12
E01033593,0.8974679112434387,9
E01004684,1.2289584875106812,12
E01004680,1.44038987159729,14
E01004686,0.8269661664962769,8
E01033594,4.1173810958862305,41
E01004683,1.3383004665374756,13
E01035722,1.3972077369689941,32
E01004669,1.0573159456253052,24
E01004665,0.43118342757225037,10
E01004737,0.35727035999298096,8
E01004668,0.5070332288742065,11
E01004753,0.5059722065925598,11
E01004703,1.2843334674835205,22
E01004701,1.0860469341278076,18
E01004705,0.595818817615509,10
E01035715,1.6465181112289429,28
E01004702,1.1866395473480225,20
E01033605,0.9613107442855835,14
E01004670,0.7367231845855713,11
E01033604,1.308746337890625,19
E01033603,1.235009789466858,18
E01033598,0.5477144718170166,8
E01033601,0.6179690361022949,9
E01033602,1.274815320968628,19
E01035716,18.162195205688477,38
E01004761,5.312539577484131,11
E01004765,9.097796440124512,19
E01004715,2.44655442237854,5
E01004763,9.303376197814941,19
E01004762,3.31143856048584,6
E01033599,0.5106565356254578,8
E01004691,0.8789125084877014,14
E01004692,0.5164651274681091,8
E01035721,1.5547053813934326,26
E01004690,0.8930068612098694,14
E01033597,1.0447475910186768,17
E01004687,0.5783326029777527,9
E01004717,2.8291842937469482,9
E01004714,6.109185218811035,20
E01004713,2.6990623474121094,8
E01004662,2.3053202629089355,7
E01004663,2.1927006244659424,7
E01004661,3.7382888793945312,12
E01004658,3.003331184387207,9
E01004716,1.2501380443572998,4
E01004657,3.314732313156128,10
E01004712,2.955467462539673,9
E01004736,6.583163738250732,24
E01004733,1.523271918296814,5
E01004731,2.5705366134643555,9
E01004735,6.769014358520508,25
E01004734,8.466876029968262,31
E01004732,0.8649929761886597,3
E01004709,1.0823200941085815,14
E01004706,0.6163492202758789,8
E01004710,0.8629149198532104,11
E01004675,2.719553232192993,36
E01004707,0.7630963921546936,10
E01004708,0.8610193729400635,11
E01004711,0.49171972274780273,6
E01004646,1.4877853393554688,19
E01004726,0.7203429341316223,9
E01004648,3.1539571285247803,41
E01004729,0.28423842787742615,3
E01004728,0.5819259881973267,7
E01004651,0.6502870917320251,8
E01004650,0.6810663342475891,9
E01004721,1.4693259000778198,21
E01004720,0.8255113959312439,12
E01004722,1.0980573892593384,16
E01004718,0.8633871674537659,12
E01004723,1.6385738849639893,24
E01004719,0.8383395671844482,12
E01004652,2.4049737453460693,11
E01004653,1.7393745183944702,8
E01035717,2.0750138759613037,10
E01004654,4.723400592803955,22
E01004693,2.6023402214050293,12
E01004699,4.5864458084106445,22
E01004656,2.614956855773926,12
E01004744,1.2053031921386719,24
E01004743,0.562828779220581,11
E01004747,1.3915690183639526,28
E01004746,0.3919031322002411,8
E01035719,0.22634480893611908,4
E01004748,1.0789272785186768,22
E01004741,0.5095372796058655,5
E01004752,0.6028540730476379,6
E01004749,2.7795143127441406,32
E01004742,0.884748637676239,10
E01004750,2.666562080383301,30
E01004740,0.38420143723487854,4
E01004751,0.8026686310768127,9
E01004756,0.9281924366950989,15
E01004679,1.3619495630264282,22
E01004677,0.8727513551712036,14
E01004674,1.1380399465560913,18
E01004678,0.8120076656341553,13
E01004676,0.9983265995979309,16
E01004659,1.824764370918274,23
E01004724,1.4718960523605347,18
E01004649,0.9526524543762207,12
E01004660,1.6888394355773926,21
E01004647,1.177988052368164,14
E01004725,0.7991477847099304,10
E01004698,2.5657708644866943,17
E01004700,2.057546377182007,14
E01004682,2.8537230491638184,20
E01004694,0.8889406323432922,6
E01004695,1.9630110263824463,13
E01004681,2.1512291431427,15
E01004696,0.8875695466995239,6
E01004697,0.8985909223556519,6
E01002303,0.8328115344047546,23
E01002307,0.3604506254196167,10
E01002302,0.5093188881874084,14
E01002308,0.4448695182800293,12
E01002306,0.5563256144523621,15
E01002301,0.24928435683250427,7
E01002331,0.5906316637992859,16
E01002369,0.6337296962738037,100
E01002353,1.5539065599441528,25
E01002339,0.33399906754493713,5
E01002334,0.9620680809020996,15
E01002338,0.7133103609085083,11
E01002336,0.36427029967308044,5
E01002333,0.6071652770042419,9
E01002337,0.6713686585426331,10
E01002341,0.6364710330963135,10
E01002340,0.3632703125476837,5
E01002356,2.1056206226348877,33
E01002354,0.48324689269065857,7
E01002245,0.5824504494667053,9
E01032742,0.6147243976593018,9
E01002243,0.7293526530265808,11
E01002355,0.5982807278633118,9
E01032741,1.1262723207473755,18
E01002317,0.28968334197998047,8
E01002323,0.3915511667728424,10
E01002319,0.902209997177124,25
E01002324,0.36449292302131653,10
E01002318,0.10535863786935806,2
E01002320,0.3166934549808502,8
E01002321,0.7794355750083923,21
E01002322,0.4509400725364685,12
